,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
4403,Glasses,Search Engine,5,30,22,5,104467.24777897002,24792.91,1,0.33727289561256374,1.0,0.0
4404,Glasses,Search Engine,29,43,42,2,104179.26931541812,17273.259380541997,4,0.35239304611506705,0.23274449855331447,0.4146963611971378
4405,Glasses,AI,20,42,38,4,115973.33709414616,13901.684089983151,4,0.7958612075526779,0.0,0.3064114912695648
4406,Pear,Sales,80,40,40,1,68998.44407491673,9000.0,5,0.661458093802102,0.0,0.6754812050717947
4407,Cheerper,BigData,73,46,43,3,72686.59792575892,16286.27330142845,3,0.32423452175249556,0.7391171587879313,0.0
4408,Glasses,AI,29,35,34,1,112739.61610925916,21038.616843809123,3,0.4532004836919305,0.4548067635219985,0.09204460158285377
4409,Glasses,Search Engine,75,37,32,5,45738.67468374817,15919.626729638743,3,0.23734944653315748,0.6724404848894119,0.09053808691591583
4410,Glasses,AI,8,30,22,6,94310.87059059585,20444.111938437574,2,0.511326838283457,0.14149026188665462,0.3474471050751676
4411,Glasses,Search Engine,51,35,30,6,64865.52284775966,22044.613689607108,3,0.2327706622716772,0.5445800608556892,0.22287752740450872
4412,Pear,Sales,29,43,38,5,87938.53859837446,19274.955793539015,1,0.4465777895982921,0.0,0.9070123792712463
4413,Glasses,Search Engine,58,44,43,2,80866.81291912888,11208.441706001151,3,0.16183915643252933,0.4608000199632787,0.37757345585061636
4414,Glasses,Search Engine,20,30,22,9,78961.33661210231,12086.78142799746,4,0.6351732061507723,0.7717037463159182,0.0
4415,Pear,Sales,14,49,48,1,145117.404650815,13437.109189244627,2,1.0,0.0,0.464453175768341
4416,Cheerper,BigData,1,34,23,9,107154.55258634278,21710.58017405417,2,0.44491429992342835,0.6984667682344685,0.0
4417,Pear,Sales,29,40,34,6,88537.0892371627,17952.682661348237,1,0.29950794448130674,0.09389020226305117,0.6065087123213685
4418,Cheerper,BigData,6,35,29,6,86534.17873316963,14450.825255549993,4,0.24921924100260523,0.5239120554437086,0.22685295961270285
4419,Glasses,AI,31,39,29,9,90394.26163239994,17350.19119727103,3,0.9447917585312804,0.44130141932698874,0.0
4420,Glasses,Search Engine,12,49,40,9,108001.12465803117,24792.91,1,0.19639445885655607,0.8474109186187082,0.0
4421,Pear,Design,80,43,40,3,66105.35297595938,15763.102814658081,3,0.7954994426816717,0.0,0.3050067260576178
4422,Cheerper,BigData,63,36,32,4,47337.33114403636,23968.88088518223,3,0.0,0.7813083564566936,0.3033978760323684
4423,Glasses,BigData,16,30,22,5,41533.8179643743,19958.622632322353,4,0.0,0.2618545010861488,0.8576610594182859
4424,Pear,Design,1,30,22,9,74657.32753915306,24113.39988656299,1,0.3907580898409144,0.1895828782696125,0.4195322129832516
4425,Glasses,AI,47,49,48,1,113686.61866504115,13096.311364101228,3,0.15278197221970705,0.0,1.0
4426,Glasses,Search Engine,32,32,28,4,94910.79927186565,24792.91,2,0.49966245874601367,0.4938003869509414,0.00668849015957379
4427,Glasses,Design,1,30,22,9,114051.74189172046,24792.91,1,0.6045528079853275,0.43057433438964215,0.0
4428,Cheerper,Support,37,39,32,7,76991.87141565743,16972.561793838046,3,0.5460883772010687,0.6076457518330495,0.0
4429,Glasses,Design,32,39,36,4,108529.2096638499,13858.47016591227,4,1.0,0.0,0.042978940994546966
4430,Pear,Sales,56,41,40,1,75522.63517799696,24792.91,1,0.44636360788214224,0.0,0.9892472922074309
4431,Glasses,Search Engine,53,30,27,1,55597.28057772845,24792.91,2,0.018972848068285697,0.3063115556324099,0.6747909970449175
4432,Cheerper,BigData,35,38,34,4,75087.79094100777,15963.571863632927,3,0.1369672707341856,0.5451466691633285,0.3180318618879785
4433,Pear,Sales,22,37,33,4,75292.64004728041,22975.40939516965,1,0.1484855998399584,0.0,1.0
4434,Glasses,Search Engine,1,30,22,8,125416.32200388362,20259.606467034577,1,0.47530871849177214,0.4418491189922491,0.08269573623624776
4435,Glasses,AI,30,42,38,4,121720.38968458086,24792.91,1,0.6574371155588451,0.23943932716755081,0.10309155344413626
4436,Glasses,AI,23,30,22,5,114194.61205429435,20214.712495088846,4,1.0,0.057150323955075355,0.0
4437,Cheerper,BigData,80,44,44,1,58828.798554595676,24792.91,1,0.0,0.7296256147381917,0.6320193476829442
4438,Cheerper,Support,1,49,46,3,119964.20434779888,17137.220798049115,3,0.27794620282668236,0.8680472863427404,0.0
4439,Pear,Sales,1,30,24,6,120173.92564282476,20871.427709444346,2,1.0,0.0,0.12112379548567564
4440,Glasses,Search Engine,6,32,23,8,60777.24524394718,19959.084762550927,2,0.0,0.5917649058240606,0.6047376790280637
4441,Pear,AI,6,30,22,9,70963.0117808669,22762.78414175932,1,0.2129493519762376,0.3200368311871893,0.467145730723837
4442,Glasses,Search Engine,51,31,27,5,81324.84829469597,11840.6331883445,5,0.6068963604492252,0.45653419727035627,0.0
4443,Pear,Design,1,30,22,4,111077.17163172488,21811.144706888106,3,0.6571405358429285,0.0,0.7766936266902115
4444,Glasses,AI,27,49,48,1,115239.69812983868,14836.603982675042,4,0.5594396176795564,0.0,0.799546506272387
4445,Cheerper,Support,43,36,35,1,75193.19540103657,23741.25182132653,3,0.14264255217892552,0.8285426481961872,0.028316060063187376
4446,Cheerper,Support,45,30,22,5,56307.25392716407,24792.91,1,0.0,1.0,0.005647112004487698
4447,Glasses,Search Engine,18,34,27,7,93188.96545949936,24792.91,2,0.4894241472976798,0.7242160458382354,0.0
4448,Pear,Sales,25,36,34,2,99791.67682872039,14922.980179446695,3,0.7887733823150658,0.0,0.7779066515556798
4449,Glasses,AI,28,41,38,2,98288.00285623259,24792.91,1,0.10149710137015891,0.43180642771132505,0.4665793057579316
4450,Glasses,AI,6,40,35,5,121380.6164621968,13233.488713111054,3,0.7149759643742684,0.3452456100787909,0.0
4451,Cheerper,BigData,1,36,30,5,116915.27831121757,23255.536040148065,2,0.17288233910386544,0.4173944549655081,0.4099243204315181
4452,Cheerper,BigData,33,33,29,4,81037.2898732619,24792.91,3,0.1847795379781327,0.8922989809408683,0.0
4453,Cheerper,BigData,1,40,33,7,100655.89509162128,24792.91,1,0.0,1.0,0.3731093003421067
4454,Pear,Design,1,40,35,5,138039.69296925544,18918.463038212496,3,1.0,0.0,0.0
4455,Glasses,Search Engine,24,45,45,1,94288.27325544723,16950.575433478385,2,0.0,0.4296991339795736,0.6271690091499382
4456,Cheerper,BigData,49,36,31,5,58106.21891320168,10150.765917371416,4,0.11808278460646968,0.9573078508557009,0.0
4457,Pear,Sales,1,35,26,9,127597.63354739497,12153.544912486668,3,1.0,0.0,0.36278727714940123
4458,Cheerper,Search Engine,1,30,22,9,82084.27543941856,24792.91,1,0.0,1.0,0.08219709253064555
4459,Cheerper,Search Engine,36,37,33,4,112016.3789544717,11664.385829896273,4,0.728491233359533,0.6716325249809881,0.0
4460,Glasses,Search Engine,34,41,41,1,85949.21574843882,22933.46620544674,2,0.0,0.20619058701065252,0.8969403233316304
4461,Glasses,Search Engine,28,48,46,2,96285.0467739386,19043.26331814751,4,0.34774872899813186,0.05791962296598202,0.5940423368989827
4462,Glasses,AI,28,38,35,3,70418.2061207042,23632.59248074522,1,0.0,0.1843526944166311,0.9536290338592359
4463,Cheerper,BigData,20,43,37,5,114365.98074731814,16569.457752688242,3,0.7388245895667513,0.3738592480953175,0.0
4464,Glasses,AI,14,36,28,8,100627.80911662152,20575.281723036784,2,0.7947490882355359,0.0,0.26939958160225275
4465,Cheerper,BigData,53,38,33,4,77966.06733562986,17032.078100097628,4,0.3065406709634368,0.8361918759823996,0.0
4466,Glasses,Search Engine,71,38,29,9,40000.0,10410.000443342402,3,0.030358368813493575,0.5431953432576577,0.42632587179468107
4467,Glasses,BigData,75,36,37,1,40000.0,15531.15776173197,4,0.0,0.029274036227083022,1.0
4468,Glasses,Search Engine,40,30,23,8,50814.704557566365,9000.0,5,0.22400629984314577,0.7008745230056083,0.07500140194915
4469,Glasses,Search Engine,27,30,25,5,74707.96884454809,11013.0292398798,5,0.613334017828178,0.0,0.444845615134965
4470,Cheerper,BigData,38,38,28,9,49141.420699737384,17079.025668863214,2,0.0,0.7591585654815585,0.25190209446190315
4471,Glasses,Search Engine,31,49,48,2,101114.75743693147,19100.74351015536,2,0.32454227933916835,0.0,0.7827438117458434
4472,Cheerper,Support,36,43,39,4,57096.83418051477,24792.91,1,0.0,1.0,0.42403401629889087
4473,Pear,Sales,4,43,41,3,153000.0,17443.669045812698,2,1.0,0.0,0.042699880285105296
4474,Cheerper,BigData,43,44,38,6,81170.13336376438,20641.94766544981,1,0.15236551884923027,1.0,0.0
4475,Cheerper,Support,60,45,43,2,77655.6966027943,21109.956509946405,2,0.0,1.0,0.0
4476,Glasses,Search Engine,1,31,30,2,104357.04231931941,16229.811388169474,4,0.37654417899969295,0.0,0.708224072885343
4477,Cheerper,BigData,56,41,34,7,88305.11926069761,16713.091391960425,3,0.5803400655823623,1.0,0.0
4478,Cheerper,Support,56,39,39,1,56129.124854976384,21472.835021455423,3,0.0,0.8425760574984895,0.4084532644200507
4479,Cheerper,Support,32,30,25,3,40000.0,13396.49270944671,5,0.0,0.2692760903282884,0.7893488002288835
4480,Cheerper,BigData,1,39,33,5,90180.46546558989,17558.26455291421,3,0.39705742826212714,0.15353583812080318,0.44935432931442776
4481,Glasses,AI,1,30,22,5,80290.16135565669,19626.933621892207,2,0.09458783115583744,0.0,0.9126740379315648
4482,Pear,Design,4,38,35,3,132508.69225906266,22041.0981007558,2,0.6655332513935315,0.0,0.548042119206564
4483,Cheerper,Support,70,47,48,1,40000.0,13532.98069736953,5,0.0,0.4543221442777707,1.0
4484,Cheerper,Support,1,35,25,9,117665.26338282115,21794.689802244877,3,0.7338628346675042,1.0,0.0
4485,Glasses,Search Engine,34,40,36,4,72131.76182119799,18314.507451724057,2,0.050036236195301176,0.34064201345415845,0.6093792310138163
4486,Pear,Sales,4,33,28,6,115134.89928647094,24792.91,1,0.42842915339215587,0.0,0.8246886318939785
4487,Pear,Sales,13,40,41,1,117014.90259496146,14608.741094565272,3,0.6390688574390135,0.0,1.0
4488,Glasses,AI,68,37,34,4,61347.37994344476,9000.0,5,0.7610878447202467,0.0,0.5563708642315033
4489,Cheerper,Support,13,41,37,4,89822.81387177057,17226.845582396574,3,0.0,0.8018878587835806,0.28970573084849416
4490,Glasses,Search Engine,43,35,34,1,44961.14436368551,23692.321854064387,2,0.0,0.36147133507946605,1.0
4491,Pear,Sales,41,38,39,1,125140.35994942232,24792.91,1,1.0,0.0,1.0
4492,Glasses,Search Engine,29,37,35,2,51606.04010500495,24792.91,1,0.0,0.5918774907585169,1.0
4493,Glasses,Search Engine,21,33,28,5,92044.89004669296,18533.45863983512,3,0.37375169723149193,0.5527208641628267,0.07314548392698728
4494,Glasses,AI,13,30,22,5,84343.86878164914,17901.581180580473,3,0.4932367094134653,0.0,0.5550547129502011
4495,Glasses,Search Engine,50,46,39,6,66092.00890346293,11238.66679116703,4,0.4496049786574165,0.23366622876286863,0.3168363314663826
4496,Pear,Sales,37,41,36,4,97216.8301896624,24792.91,1,0.45762073790130786,0.010447486778120074,0.5320305092985389
4497,Glasses,AI,47,38,36,2,90276.39272341559,10752.852413163775,5,0.6158614583114901,0.06635415384313065,0.3179458221966702
4498,Glasses,AI,42,38,31,7,89723.38324683438,17115.31846727586,2,0.6070588356373848,0.7060528667875339,0.0
4499,Glasses,Search Engine,45,32,29,3,68393.29984585504,24792.91,1,0.0,0.7649733470918327,0.4305508960910637
4500,Cheerper,Search Engine,1,30,22,6,109235.27457902205,24522.30372230593,2,0.5282372698076987,0.4172893685826954,0.05435801607738816
4501,Glasses,Design,9,33,27,6,77667.68693427675,24792.91,1,0.0,0.08517646033261003,0.9828997763195282
4502,Cheerper,BigData,80,40,37,3,47906.5401855253,18427.25251115046,3,0.0,0.8283788075883006,0.2451449262598588
4503,Glasses,Search Engine,1,30,22,6,96124.16403260356,20868.394906047448,3,0.4001237112016498,0.2620549024747171,0.33775197169160326
4504,Pear,Sales,1,39,35,4,147022.02382285247,22907.0496389671,2,1.0,0.0,0.34308016710814754
4505,Pear,Design,30,46,45,1,84077.57051423173,21030.11440958959,3,0.28240540672922587,0.0,1.0
4506,Pear,Design,37,44,42,2,99181.77751851521,23134.933360128958,2,0.39870690269225995,0.0,0.883873564445967
4507,Cheerper,Support,8,43,37,6,131381.23659160017,14690.745093516432,4,1.0,0.8154206547056654,0.0
4508,Pear,Sales,48,39,33,6,94254.51166138584,12461.02621899032,4,0.840374356681199,0.0,0.25539919531708427
4509,Glasses,Design,1,47,42,5,130901.74052078297,11140.86285386563,2,0.6775678045512794,0.07641581384427848,0.24608839354630094
4510,Cheerper,BigData,66,30,23,2,51443.83473413739,14575.955799811156,5,0.12268437596758863,0.6133061237525159,0.2640061936064687
4511,Cheerper,Support,1,38,38,1,99389.3618353091,18366.81611695414,2,0.0,0.41409746876605785,0.7477879458874531
4512,Glasses,BigData,25,39,37,2,81810.07956644468,20532.97700371321,2,0.0,0.4938198116040322,0.5956459108720226
4513,Cheerper,BigData,78,43,36,7,40000.0,16548.294787052928,2,0.0,0.982187687913278,0.09193989946984549
4514,Glasses,Search Engine,62,41,41,1,66610.38139526123,22273.428038174865,3,0.07401384723707377,0.3883584011143135,0.5376408003320422
4515,Glasses,Search Engine,10,32,27,4,126678.7931423806,15134.654061086754,5,1.0,0.34396314911649223,0.0
4516,Glasses,Search Engine,20,30,24,3,95523.12990085717,14761.429878808838,5,0.8042356624068128,0.0,0.3398568654483472
4517,Glasses,BigData,69,48,46,1,40000.0,9000.0,5,0.04153005617117833,0.06473256073403494,0.8941130092680727
4518,Glasses,AI,63,35,26,9,71150.3017213387,15383.898893956804,4,0.836631997219581,0.4275138080745641,0.0
4519,Glasses,Design,14,36,31,5,137248.23171230304,19460.866110691142,2,1.0,0.248605207366427,0.0
4520,Cheerper,BigData,26,36,33,3,75560.81181233749,16927.191215333467,3,0.0,0.6306638134068108,0.4164204012831815
4521,Glasses,Design,16,34,28,6,99851.04623824825,14934.800102955425,3,0.9260009285392741,0.0,0.3108706630283122
4522,Glasses,BigData,27,43,40,3,59358.962942620376,18030.9761258444,1,0.0,0.4124930419048116,1.0
4523,Pear,Sales,1,32,29,4,110149.23332646105,19891.298336691274,1,0.5831803609046258,0.0,0.8738653486310644
4524,Cheerper,Support,46,47,48,1,43134.37167727749,15786.828426906095,3,0.0,0.5280565038575427,1.0
4525,Cheerper,BigData,30,39,30,9,109947.22281705866,15226.176789892721,2,0.7870363711954016,1.0,0.0
4526,Cheerper,BigData,15,32,30,3,86806.33406542492,23735.519640839935,2,0.04264384550740391,0.5643000276842471,0.3929355960337033
4527,Glasses,Search Engine,10,44,38,6,83287.88055214328,20306.34391513136,1,0.0,0.5086192708259227,0.571155224814346
4528,Cheerper,Support,22,32,22,9,58262.9273832974,16823.469274026196,1,0.0,1.0,0.0
4529,Glasses,BigData,24,30,22,6,93688.96258909992,17870.82075713406,4,0.6946684492984605,0.4803305750427568,0.0
4530,Pear,Design,1,46,43,3,152951.32427926693,19408.488146967444,2,0.8131157892511127,0.0,0.25401931851409204
4531,Pear,Sales,70,49,48,1,88611.72449643255,22413.483310102023,1,0.03730054602790789,0.0,1.0
4532,Cheerper,BigData,49,49,44,5,92810.71425750117,20425.097188557756,2,0.37748966752719587,0.588233098480905,0.03438821964886929
4533,Glasses,Design,14,32,32,1,125630.49877944251,15287.59259716123,4,0.7057440489219604,0.1708002939581967,0.12395104786636599
4534,Cheerper,Support,1,32,22,9,84546.7317650199,17657.062078157986,2,0.1305267513509455,1.0,0.0
4535,Cheerper,Support,67,39,33,6,40000.0,14727.252502422501,3,0.0,1.0,0.25747075439170003
4536,Cheerper,Support,1,30,22,9,81613.93767704366,24788.82992112665,1,0.0,1.0,0.0
4537,Glasses,BigData,25,30,23,7,57458.1820199481,15959.292258427677,4,0.27545347708050466,0.5093019067946958,0.21531215966787604
4538,Cheerper,Support,1,39,35,4,78544.87966828246,15838.828488477851,3,0.0,0.34550599549398026,0.8908266813663748
4539,Pear,Design,31,32,29,3,93820.2923335257,24792.91,1,0.4582075567971252,0.18609942341392297,0.3557465450720879
4540,Glasses,BigData,29,32,28,3,61919.89079845758,24174.782370606186,2,0.0,0.5678825927696709,0.6260750484484561
4541,Glasses,Search Engine,44,48,44,4,85546.40507064652,22164.73734411481,3,0.35803529194024886,0.13842902675687568,0.503561453333772
4542,Glasses,Design,44,40,32,8,56928.04545425539,15420.735320106325,2,0.34924144400950496,0.07465311172870615,0.5761301577215159
4543,Glasses,AI,11,41,32,9,85596.61002275704,24792.91,1,0.0,0.7630883581864321,0.4865837127101792
4544,Glasses,Search Engine,1,30,22,6,78405.37630946908,19318.81989336753,3,0.4155565596390696,0.22836406604485046,0.3563176731202578
4545,Glasses,AI,15,41,33,8,100333.10616247916,20740.02122062199,1,0.4118035686435812,0.3853568524790392,0.20300501203849866
4546,Cheerper,Support,54,33,35,1,40000.0,19654.984252329665,4,0.0,0.853442871205486,0.9016129548781151
4547,Pear,Sales,80,39,37,2,51849.577927402344,24703.162939076392,2,0.3664380260702675,0.0,0.7942562368540431
4548,Glasses,Search Engine,33,37,31,6,74010.11077419271,12773.873162342386,4,0.5206355627410788,0.2665462827076785,0.2123582236197304
4549,Glasses,Search Engine,20,44,39,5,109357.48984778144,16421.94781453769,4,0.6660667444871433,0.3274818964413151,0.0063613508841734445
4550,Cheerper,Support,45,30,22,9,40000.0,20682.762536932045,2,0.11812796723238,0.9716690659269158,0.0
4551,Glasses,AI,71,42,39,2,65664.15832211549,20510.917392676776,3,0.06238256755962379,0.4244452228433972,0.512961546945963
4552,Glasses,Design,56,41,41,1,105167.25990773643,17677.760563855736,3,0.5195938139226648,0.13217896828418843,0.3480803808177687
4553,Pear,Sales,55,34,33,1,71430.32276480862,13370.850959616473,4,0.5071645958314228,0.0,1.0
4554,Glasses,AI,28,49,48,1,110752.20176503874,15310.998393008944,2,0.19687890967357913,0.0,0.8751393091602964
4555,Glasses,AI,1,30,22,9,109095.23406327964,15851.690584207901,4,0.9890255970479729,0.2857607106987018,0.0
4556,Pear,AI,40,38,37,1,69475.95402190213,24792.91,2,0.0,0.0,1.0
4557,Cheerper,BigData,55,32,26,6,71447.29614510453,11984.925112170342,4,0.46377738372815236,0.9615343530271301,0.0
4558,Glasses,Search Engine,7,39,35,4,122612.79797120285,20721.581555542387,2,0.4149944071455138,0.6225549584808252,0.0
4559,Cheerper,Support,17,30,23,6,81570.63030030688,22070.345938244856,3,0.3656306302426605,0.9889075987129121,0.0
4560,Cheerper,BigData,24,47,40,7,84115.75775870979,19261.8061615773,2,0.00461268778256213,0.8499475928729601,0.14561902847833152
4561,Cheerper,BigData,34,49,39,9,110437.40964275251,11974.19001608541,4,0.9999196935814185,0.8560299138802876,0.0
4562,Glasses,AI,64,45,43,2,90358.51640455864,10059.698033382847,5,0.6395306548854869,0.306905652650454,0.053206050017419626
4563,Pear,Design,1,34,26,8,115261.79823645926,21128.057809628706,2,0.9217782123032441,0.0,0.1838259624104555
4564,Cheerper,BigData,71,41,34,6,44489.61528340948,14990.048348852502,2,0.0,0.9934016222343376,0.06105117436684582
4565,Cheerper,Support,42,39,32,8,40000.0,19665.080084408524,2,0.0,1.0,0.38095563587375014
4566,Glasses,Search Engine,18,31,24,8,77368.41056003906,12654.721193672543,4,0.5125812249793987,0.21688292492093797,0.270391098147648
4567,Glasses,AI,1,35,29,6,137037.40521955266,24270.71563020385,2,0.8868643745250644,0.09413350379794133,0.01905508636181724
4568,Glasses,AI,8,37,37,1,136044.59597941517,14197.954655134665,5,0.9342376057713346,0.0,0.33951665487400723
4569,Glasses,AI,56,34,28,7,89244.64745566691,17162.072054750617,3,0.7594389297815578,0.7858846838710785,0.0
4570,Cheerper,BigData,48,39,35,4,64852.956214216116,13182.209115938735,4,0.4401113371997978,0.4833570795514537,0.07688960722839261
4571,Pear,Design,63,38,34,5,43269.44920065283,21465.51341473931,2,0.03567455902742067,0.05345510999266406,0.9108723209167233
4572,Cheerper,Support,58,33,31,2,41183.935029014785,23092.530541387645,1,0.0,1.0,0.313045995332135
4573,Pear,Sales,1,49,48,1,153000.0,15029.228672959714,2,1.0,0.0,0.5245781679269022
4574,Pear,Sales,1,40,37,3,147755.4359871754,20871.506703072162,2,1.0,0.0,0.15560050302515427
